schule,schuleLabel,koord,adresse,gründung,jedeschuleID,schulnummer,ausbildungsberufe,teil_von,besteht_aus,website
http://www.wikidata.org/entity/Q134287987,Berufsbildende Schule Bernkastel-Kues,Point(7.0635472 49.9280517),"Bornwiese 9, 54470 Bernkastel-Kues",,RP-60179,60179,Koch [29302]; Bäcker [29222310]; Fleischer [29232]; Bankkaufmann [72112010]; Fachkraft für Gastronomie [63302]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Kaufmann für Hotelmanagement [63212]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konditor [29222]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Hotelfachmann [63222]; Fachkraft Küche [29302060]; Hauswirtschafter [83212]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100],,,https://bbs-bks.de/
http://www.wikidata.org/entity/Q134287993,Berufsbildende Schule Wittlich,Point(6.9043038 49.9817093),"Rudolf-Diesel-Straße 1, 54516 Wittlich",,RP-60182,60182,"Zimmerer [33322320]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Elektroniker für Betriebstechnik [26252310]; Elektroniker für Automatisierungstechnik [26122]; Estrichleger [33122]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; Holzmechaniker [22342]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Karosserie- und Fahrzeugbaumechaniker [25212]; Konstruktionsmechaniker [24412]; Tiefbaufacharbeiter [32202]; Kunststoff- und Kautschuktechnologe [22102]; Werkzeugmechaniker [24522]; Bauzeichner [27212]; Stuckateur [33222]; Mechatroniker [26112]; Straßenbauer [32222]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Fliesen-, Platten- und Mosaikleger [33112]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker für Systemintegration [43102]; Fachpraktiker Maler und Lackierer [33212430]; Fachpraktiker für Metallbau [24412110]; Fachpraktiker für Holzverarbeitung [22302390]; Bau- und Metallmaler [33212310]",,,http://www.bbs-wittlich.de/
http://www.wikidata.org/entity/Q134287999,Berufsbildende Schule Prüm,Point(6.4179879 50.2032584),"Kreuzerweg 16, 54595 Prüm",,RP-60209,60209,"Bäcker [29222310]; Zerspanungsmechaniker [24232]; Tischler [22342350]; Maurer [32122]; Altenpflegehelfer [–]; Kfz-Mechatroniker [25212]; Beton- und Stahlbetonbauer [32112]; Erzieher [–]; Fachkraft für Metalltechnik [25112]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Feinwerkmechaniker [24512]; Sozialassistent [–]; Holzmechaniker [22342]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konstruktionsmechaniker [24412]; Pflegefachmann [–]; Werkzeugmechaniker [24522]; Stuckateur [33222]; Straßenbauer [32222]; Fliesen-, Platten- und Mosaikleger [33112]; Metallbauer [24412]; Hauswirtschafter [83212]; Fachpraktiker für Metallbau [24412110]; Fachpraktiker Hauswirtschaft [83212040]; Fachpraktiker für Holzverarbeitung [22302390]",,,http://www.bbspruem.de
http://www.wikidata.org/entity/Q134232667,Regionales Berufliches Bildungszentrum Neustrelitz,Point(13.0949251 53.3342957),"Hittenkoferstr. 28, 17235 Neustrelitz",,MV-75630170,,Straßenwärter [51212]; Kanalbauer [32252]; Konstruktionsmechaniker [24412]; Rohrleitungsbauer [34322]; Tiefbaufacharbeiter [32202]; Mechatroniker [26112]; Straßenbauer [32222]; Metallbauer [24412]; Gärtner Fachrichtung Garten- und Landschaftsbau [12142613]; Gärtner Fachrichtung Friedhofsgärtnerei [12132612]; Gärtner Fachrichtung Gemüsebau [12112614]; Gärtner Fachrichtung Zierpflanzenbau [12122618]; Fachkraft für Metalltechnik [25112],,Regionales Berufliches Bildungszentrum Neustrelitz Außenstelle Demmin,https://www.rbbnz.de/
http://www.wikidata.org/entity/Q134233191,Regionales Berufliches Bildungszentrum Wirtschaft und Verwaltung Neubrandenburg,Point(13.284037 53.579515),"Rasgrader Straße 22, 17034 Neubrandenburg",,MV-75630130,,"Friseur [82312310]; Verkäufer [62102]; Fachlagerist [51312]; Fachangestellter für Arbeitsmarktdienstleistungen [73212]; Fachkraft für Kurier-, Express- und Postdienstleistungen [51322]; Fachkraft für Lagerlogistik [51312]; Industriekaufmann [71302]; Kaufmann für Dialogmarketing [92122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Servicefachkraft für Dialogmarketing [92122]; Steuerfachangestellter [72302]; Kosmetiker [82322]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]",,,https://www.bswvnb.de/
http://www.wikidata.org/entity/Q134233336,Regionales berufliches Bildungszentrum des Landkreises Rostock in Güstrow,Point(12.2241212 53.801122),"Bockhorst 1, 18273 Güstrow",,MV-75630080,,Landwirt [11102]; Kfz-Mechatroniker [25212]; Erzieher [–]; Eisenbahner im Betriebsdienst [52202]; Fachkraft Agrarservice [11102]; Fachkraft für Veranstaltungstechnik [94512]; Fachkraft im Fahrbetrieb [52132]; Tierwirt [11212]; Mechatroniker [26112]; Heilerziehungspfleger [–]; Berufskraftfahrer [52122]; Forstwirt [11712]; Metallbauer [24412]; Eisenbahner in der Zugverkehrssteuerung [51522],,Regionales berufliches Bildungszentrum des Landkreises Rostock Standort Bad Doberan; Regionales berufliches Bildungszentrum des Landkreises Rostock Nebenstelle Güstrow Waldweg,https://www.rbb-lro.de/
http://www.wikidata.org/entity/Q134233365,Regionales Berufliches Bildungszentrum Müritz,Point(12.6467319 53.5215217),"Warendorfer Str. 14, 17192 Waren (Müritz)",1991-01-01T00:00:00Z,MV-75630430,,Koch [29302]; Tischler [22342350]; Zahnmedizinischer Fachangestellter [81112]; Verkäufer [62102]; Fachkraft für Gastronomie [63302]; Fachangestellter für Medien- und Informationsdienste [73332]; Holzmechaniker [22342]; Immobilienkaufmann [61312]; Kaufmann für Tourismus und Freizeit [63112010]; Mediengestalter Digital und Print [61122]; Medientechnologe Druck [23412]; Pflegefachmann [–]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Fachpraktiker für Bürokommunikation [71402130]; Kaufmann im E-Commerce [61282]; Hotelfachmann [63222]; Fachkraft Küche [29302060]; Hauswirtschafter [83212]; Fachpraktiker Hauswirtschaft [83212040]; Fachpraktiker Küche [29302050]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]; Fachpraktiker für Holzverarbeitung [22302390]; Fachpraktiker im Verkauf [62102],,Regionales Berufliches Bildungszentrum Müritz Außenstelle Malchin,https://rbb-waren.de/
http://www.wikidata.org/entity/Q134234618,Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen Standort Stralsund (Lübecker Allee 4),Point(13.0315131 54.3084732),"Lübecker Allee 4, 18437 Stralsund",,,,Friseur [82312310]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Fertigungsmechaniker [25112]; Industriemechaniker [25102]; Karosserie- und Fahrzeugbaumechaniker [25212]; Sozialversicherungsfachangestellter [73212],Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen,,https://rbb-vr.de/
http://www.wikidata.org/entity/Q134234726,Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen Standort Ribnitz-Damgarten,Point(12.475412 54.2622186),"Grüner Winkel 69, 18311 Ribnitz-Damgarten",,,,Koch [29302]; Verkäufer [62102]; Fachkraft für Gastronomie [63302]; Gesundheits- und Krankenpflegehelfer [–]; Fachkraft für Kreislauf- und Abfallwirtschaft [34332010]; Umwelttechnologe für Wasserversorgung [34312]; Pflegefachmann [–]; Kaufmann im Einzelhandel [62102010]; Florist [12202]; Hotelfachmann [63222]; Fachkraft Küche [29302060]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]; Umwelttechnologe für Abwasserbewirtschaftung [34312]; Umwelttechnologe für Rohrleitungsnetze und Industrieanlagen [34312],Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen Standort Stralsund (Lübecker Allee 4),,
http://www.wikidata.org/entity/Q134234950,Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen Standort Stralsund (Heinrich-Heine-Ring 125),Point(13.0550137 54.3223628),"Heinrich-Heine-Ring 125, 18435 Stralsund",,,,Verkäufer [62102]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Sozialversicherungsfachangestellter [73212]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Fachpraktiker Lager [51312120],Regionales berufliches Bildungszentrum des Landkreises Vorpommern-Rügen,,https://rbb-vr.de/stralsund/berufsschule/
http://www.wikidata.org/entity/Q134287847,Berufsbildende Schule des Landkreises Ahrweiler,Point(7.1491914 50.5444692),"Kreuzstr. 120, 53474 Bad Neuenahr-Ahrweiler",,RP-60046,60046,"Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Zahnmedizinischer Fachangestellter [81112]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Beton- und Stahlbetonbauer [32112]; Fachkraft für Gastronomie [63302]; Fachkraft für Metalltechnik [25112]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Feinwerkmechaniker [24512]; Holzmechaniker [22342]; Industriekaufmann [71302]; Industriemechaniker [25102]; Kaufmann im Gesundheitswesen [73222]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konstruktionsmechaniker [24412]; Restaurantfachmann [63302050]; Sport- und Fitnesskaufmann [63122]; Kaufmann für Büromanagement [71402]; Bauzeichner [27212]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Bauten- und Objektbeschichter [33212320]; Hotelfachmann [63222]; Metallbauer [24412]; Friseur [82312310]; Koch [29302]; Bäcker [29222310]",,,https://www.bbsahrweiler.de/
http://www.wikidata.org/entity/Q134287857,Berufsbildende Schule Cochem,Point(7.166736 50.1512067),"Ravenestraße 19, 56812 Cochem",,RP-60076,60076,Koch [29302]; Zerspanungsmechaniker [24232]; Kfz-Mechatroniker [25212]; Elektroniker für Geräte und Systeme [26302]; Fachkraft für Metalltechnik [25112]; Fluggerätemechaniker [25232]; Industriekaufmann [71302]; Industriemechaniker [25102]; Kaufmann für Tourismus und Freizeit [63112010]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Restaurantfachmann [63302050]; Werkzeugmechaniker [24522]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Tourismuskaufmann [63112310]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Hotelfachmann [63222]; Metallbauer [24412]; Hauswirtschafter [83212]; Land- und Baumaschinenmechatroniker [25222],,,http://www.bbs-cochem.de
http://www.wikidata.org/entity/Q134287867,Carl-Burger-Schule,Point(7.2274155 50.3270213),"Gerberstr. 1, 56727 Mayen",,RP-60089,60089,Friseur [82312310]; Bäcker [29222310]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Altenpfleger [–]; Dachdecker [32142330]; Verkäufer [62102]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Sozialassistent [–]; Straßenwärter [51212]; Holzmechaniker [22342]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Naturwerksteinmechaniker [21212]; Pflegefachmann [–]; Kaufmann für Büromanagement [71402]; Kinderpfleger [–]; Kaufmann im Einzelhandel [62102010]; Heilerziehungspfleger [–]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332],,,http://www.bbs-mayen.de
http://www.wikidata.org/entity/Q134287876,Alice Salomon Schule Linz,Point(7.2804478 50.5643159),"Am Gestade 9, 53545 Linz am Rhein",,RP-60092,60092,Altenpflegehelfer [–]; Erzieher [–]; Pflegefachmann [–]; Heilerziehungspfleger [–]; Hauswirtschafter [83212],,,http://www.bbs-linz.de
http://www.wikidata.org/entity/Q134287897,Berufsbildende Schule Westerburg,Point(7.9741313 50.5566202),"Hofwiesenstraße 1, 56457 Westerburg",,RP-60106,60106,"Friseur [82312310]; Zimmerer [33322320]; Bäcker [29222310]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Fleischer [29232]; Anlagenmechaniker [34342]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Rechtsanwaltsfachangestellter [73112]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Beton- und Stahlbetonbauer [32112]; Fachlagerist [51312]; Industrieelektriker [26302]; Hauswirtschafter [83212]; Fachpraktiker Hauswirtschaft [83212040]; Bäckerfachwerker [29222320]; Metallfeinbearbeiter [24202]; Fachpraktiker Service in sozialen Einrichtungen [83212060]; Wärme-, Kälte- und Schallschutzisolierer [33312]; Elektroniker für Betriebstechnik [26252310]; Elektroniker für Maschinen und Antriebstechnik [26222]; Estrichleger [33122]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Metalltechnik [25112]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; Holzmechaniker [22342]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Kanalbauer [32252]; Karosserie- und Fahrzeugbaumechaniker [25212]; Konstruktionsmechaniker [24412]; Servicefahrer [52182]; Steuerfachangestellter [72302]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Tiefbaufacharbeiter [32202]; Werkzeugmechaniker [24522]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Konditor [29222]; Kaufmann für Büromanagement [71402]; Stuckateur [33222]; Kaufmann im Einzelhandel [62102010]; Straßenbauer [32222]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Zweiradmechatroniker [25252]; Bauten- und Objektbeschichter [33212320]; Fliesen-, Platten- und Mosaikleger [33112]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Elektroniker Fachrichtung Automatisierungs- und Systemtechnik [26122352]; Metallbauer [24412]; Gießereimechaniker [24132]",,,https://www.bbs-westerburg.de/
http://www.wikidata.org/entity/Q134287908,Berufsbildende Schule Simmern,Point(7.5145488 49.9849797),"Liselottestraße 27, 55469 Simmern",,RP-60122,60122,"Friseur [82312310]; Zimmerer [33322320]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Altenpflegehelfer [–]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Beton- und Stahlbetonbauer [32112]; Betonfertigteilbauer [21222]; Fachlagerist [51312]; Elektroniker für Betriebstechnik [26252310]; Fachkraft für Lagerlogistik [51312]; Feinwerkmechaniker [24512]; Industriekaufmann [71302]; Industriemechaniker [25102]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Pflegefachmann [–]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Mechatroniker [26112]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker für Systemintegration [43102]",,,https://www.bbs-simmern.de/
http://www.wikidata.org/entity/Q134287931,Nicolaus-August-Otto-Schule,Point(8.0197625 50.3645688),"Königsberger Str. 5, 65582 Diez",,RP-60136,60136,"Friseur [82312310]; Koch [29302]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Altenpflegehelfer [–]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Fachkraft für Gastronomie [63302]; Fahrzeuglackierer [22212]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Karosserie- und Fahrzeugbaumechaniker [25212]; Konstruktionsmechaniker [24412]; Werkzeugmechaniker [24522]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Zweiradmechatroniker [25252]; Hotelfachmann [63222]; Fachkraft Küche [29302060]; Metallbauer [24412]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]",,,https://www.naos-diez.de/
http://www.wikidata.org/entity/Q134288728,Geschwister-Scholl-Schule (Standort Hermeskeil),Point(6.9417253 49.6574752),"Borwiesenstraße 5, 54411 Hermeskeil",,,,Sozialassistent [–]; Pflegefachmann [–]; Altenpflegehelfer [–],Geschwister-Scholl-Schule,,https://bbs-saarburg.de/bildungsangebote/bildungsgaenge-hermeskeil/
http://www.wikidata.org/entity/Q134288852,Berufsbildende Schule I Technik Kaiserslautern,Point(7.7549191 49.4524854),"Kaiserbergring 29, 67657 Kaiserslautern",,RP-60449,60449,"Bauzeichner [27212]; Stuckateur [33222]; Mechatroniker [26112]; Straßenbauer [32222]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Bauten- und Objektbeschichter [33212320]; Fliesen-, Platten- und Mosaikleger [33112]; Hotelfachmann [63222]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker Digitale Vernetzung [43112]; Fachinformatiker für Systemintegration [43102]; Fachinformatiker Daten- und Prozessanalyse [43112]; Fachpraktiker für Holzverarbeitung [22302390]; Friseur [82312310]; Zimmerer [33322320]; Koch [29302]; Bäcker [29222310]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Fleischer [29232]; Schornsteinfeger [42212]; Dachdecker [32142330]; Anlagenmechaniker [34342]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Ausbaufacharbeiter [33302320]; Beton- und Stahlbetonbauer [32112]; Fachkraft für Gastronomie [63302]; Industrieelektriker [26302]; Wärme-, Kälte- und Schallschutzisolierer [33312]; Elektroanlagenmonteur [26252360]; Elektroniker für Betriebstechnik [26252310]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; Holzmechaniker [22342]; Kaufmann für Hotelmanagement [63212]; IT-Systemelektroniker [26312]; Industriemechaniker [25102]; Informationselektroniker [26312]; Maschinen- und Anlagenführer [25122]; Kanalbauer [32252]; Karosserie- und Fahrzeugbaumechaniker [25212]; Restaurantfachmann [63302050]; Rohrleitungsbauer [34322]; Technischer Modellbauer [27232]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Tiefbaufacharbeiter [32202]; Trockenbaumonteur [33302]; Werkzeugmechaniker [24522]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Konditor [29222]; Kosmetiker [82322]",,,http://www.bbs1-kl.de
